Date,load_resid,load_avg
2020-01-07 11:00:00,-4.4839803421082705,6562.25
2020-01-07 12:00:00,-4.34590240218478,6554.450000000001
2020-01-07 13:00:00,-4.740602766496674,6549.799999999999
2020-01-07 14:00:00,-4.20449847652004,6531.1
2020-01-07 15:00:00,-3.8335823329111585,6593.049999999999
2020-01-07 16:00:00,-3.594328815627004,6721.700000000001
2020-01-07 17:00:00,-4.411166036638552,6878.0
2020-01-07 18:00:00,-5.052698440835187,6769.65
2020-01-07 19:00:00,-5.57205030103954,6651.95
2020-01-07 20:00:00,-5.954800077264831,6471.25
2020-01-07 21:00:00,-6.401705838971355,6237.4
2020-01-07 22:00:00,-7.564327091472448,5938.4
2020-01-07 23:00:00,-7.879921578502428,5559.7
2020-01-08 00:00:00,-7.961001881153128,5236.15
2020-01-08 01:00:00,-7.318828267887315,5002.85
2020-01-08 02:00:00,-6.878241541121261,4858.8
2020-01-08 03:00:00,-6.1999226968357934,4786.35
2020-01-08 04:00:00,-5.3064119143965724,4794.200000000001
2020-01-08 05:00:00,-2.7608664873283306,4944.1
2020-01-08 06:00:00,0.18517133024092,5346.4
2020-01-08 07:00:00,0.4884275017018349,5876.0
2020-01-08 08:00:00,0.06791610743681081,6184.1
2020-01-08 09:00:00,0.066072018500148,6356.700000000001
2020-01-08 10:00:00,-1.3616816106881535,6429.55
2020-01-08 11:00:00,-1.8383348943054192,6459.65
2020-01-08 12:00:00,-1.8664891269847304,6458.65
2020-01-08 13:00:00,-1.8072149042897014,6449.15
2020-01-08 14:00:00,-1.633475746892983,6424.950000000001
2020-01-08 15:00:00,-0.5645080107481059,6456.95
2020-01-08 16:00:00,0.07830615425551582,6576.75
2020-01-08 17:00:00,0.15684417679001306,6758.3
2020-01-08 18:00:00,-0.058369252873571385,6681.6
2020-01-08 19:00:00,0.09232342191805483,6553.049999999999
2020-01-08 20:00:00,0.05484861781483107,6381.2
2020-01-08 21:00:00,-0.4079716362576668,6176.9
2020-01-08 22:00:00,-1.270747328542551,5886.3
2020-01-08 23:00:00,-1.314438842712456,5504.25
2020-01-09 00:00:00,-0.8958858832738871,5173.65
2020-01-09 01:00:00,0.43138886915212477,4925.950000000001
2020-01-09 02:00:00,0.6798330088597034,4802.65
2020-01-09 03:00:00,0.9125451273037368,4750.45
